,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,tag,hand_labeled
2670,unquaLe,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-27,commons stack,,20.0,15.0,0.0002516088297,0.2893501542,1.032078419,TEC1,TEC12
2684,sepu85,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-27,commons stack,,20.0,15.0,0.0002516088297,0.2893501542,0.8680504626,TEC1,TEC7
2686,sepu85,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-04-03,te praise,,20.0,15.0,0.0002516088297,0.2893501542,0.8680504626,TEC1,TEC12
2687,Si Chen#0557,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,Token Engineering Commons,2021-04-03,praise,,60.0,40.0,0.0007191682379,0.8270434736,0.8270434736,TEC1,TEC12
2694,ryanchrypto,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-09,commons stack,,20.0,25.0,0.0003229253324,0.3713641322,0.7427282645,TEC1,TEC12
2697,pprhsk,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-02,commons stack,,20.0,15.0,0.0002516088297,0.2893501542,0.6607142865,TEC1,TEC12
2699,nikoline_nik,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-27,commons stack,,20.0,25.0,0.0003229253324,0.3713641322,1.321428573,TEC1,TEC12
2700,nikoline_nik,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-02,commons stack,,20.0,15.0,0.0002516088297,0.2893501542,1.321428573,TEC1,TEC12
2705,GraceRachmany,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-02,commons stack,,20.0,15.0,0.0002516088297,0.2893501542,0.6607142865,TEC1,TEC12
2707,existenialstoic,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-02,commons stack,,20.0,15.0,0.0002516088297,0.2893501542,0.6607142865,TEC1,TEC12
2708,existenialstoic,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-09,commons stack,,20.0,25.0,0.0003229253324,0.3713641322,0.6607142865,TEC1,TEC12
2717,jpaulet#3269,Krisjones,joining us commons stack server,Commons Stack,2021-04-05,praise,,40.0,40.0,0.0005745341621,0.6607142865,0.6607142865,TEC5,TE7
2718,deepcryptodive,iviangita,joining discord channel engaging us twitter past week,Commons Stack,2021-03-27,general,,40.0,40.0,0.0005745341621,0.6607142865,0.6607142865,TEC1,TEC3
2721,rubenrussel7,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-04-03,te praise,,20.0,15.0,0.0002516088297,0.2893501542,0.5787003084,TEC1,TEC12
2722,wslyvh,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-04-03,te praise,,20.0,25.0,0.0003229253324,0.3713641322,0.3713641322,TEC1,TEC12
2725,niranb,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-27,commons stack,,20.0,25.0,0.0003229253324,0.3713641322,0.3713641322,TEC1,TEC12
2727,MisterBoyfriend,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-27,commons stack,,20.0,25.0,0.0003229253324,0.3713641322,0.3713641322,TEC1,TEC12
2733,JoeEchidna,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-27,te praise,,20.0,25.0,0.0003229253324,0.3713641322,0.3713641322,TEC1,TEC12
2744,glefevre,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-02,commons stack,,20.0,15.0,0.0002516088297,0.2893501542,0.2893501542,TEC1,TEC12
2752,zeptimusQ,iviangita,work transparency wg recording helping eduardo praise every time helping fabimol mute background noise,Token Engineering Commons,2021-03-19,praise,25.0,200.0,100.0,0.001653949912,1.846910736,52.3726097,TEC10,TEC10
2755,zeptimusQ,iviangita,grounding community quality keeping,Token Engineering Commons,2021-03-19,praise,15.0,200.0,100.0,0.001496233644,1.670794236,52.3726097,TEC15,TEC16
2763,zeptimusQ,markop,supporting comms wg,Token Engineering Commons,2021-03-16,comms,15.0,100.0,100.0,0.001076708966,1.202325011,52.3726097,TEC1,TEC1
2765,zeptimusQ,iviangita,joining transparency work sesh today finish medium article audit tracking database,Token Engineering Commons,2021-03-17,praise,15.0,100.0,100.0,0.001076708966,1.202325011,52.3726097,TEC1,TEC10
2767,zeptimusQ,iviangita,joining transparency weekly sync,Token Engineering Commons,2021-03-22,praise,15.0,100.0,100.0,0.001076708966,1.202325011,52.3726097,TEC10,TEC10
2776,zeptimusQ,Santigs67,joining todays legal wg,Token Engineering Commons,2021-03-19,praise,15.0,70.0,100.0,0.000950851562,1.061784244,52.3726097,TEC4,TEC12
2783,zeptimusQ,iviangita,joining tec community call https www youtube com watch v dhnrqaow3ic,Token Engineering Commons,2021-03-19,praise,15.0,60.0,100.0,0.0009088990941,1.014937322,52.3726097,TEC15,TEC12
2784,zeptimusQ,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,TG,2021-03-20,te praise,15.0,50.0,100.0,0.0008669466263,0.9680903993,52.3726097,TEC1,TEC12
2790,Santigs67,JuankBell,sjdthree dysbulic becoming 1st generation gravitons alternative dispute resolution providers daos amazing number 17 thanks,Token Engineering Commons,2021-03-18,praise,45.0,100.0,100.0,0.001549857771,1.730674511,37.09538752,TEC2,TEC17
2793,Santigs67,iviangita,joining tec community call https www youtube com watch v dhnrqaow3ic,Token Engineering Commons,2021-03-19,praise,15.0,200.0,100.0,0.001496233644,1.670794236,37.09538752,TEC15,TEC12
2794,Santigs67,iviangita,making juan realize things thought would difficult accomplish support important gravity,Token Engineering Commons,2021-03-19,praise,25.0,100.0,100.0,0.001234425234,1.378441511,37.09538752,TEC17,TEC17
2796,Santigs67,iviangita,taking transparency audit working groups,Token Engineering Commons,2021-03-26,praise,25.0,100.0,100.0,0.001234425234,1.378441511,37.09538752,TEC10,TEC10
2804,Santigs67,Santigs67,joining todays legal wg,Token Engineering Commons,2021-03-19,praise,15.0,70.0,100.0,0.000950851562,1.061784244,37.09538752,TEC4,TEC12
2812,mateodaza,iviangita,helping important colombia community,Token Engineering Commons,2021-03-19,praise,25.0,200.0,100.0,0.001653949912,1.846910736,25.07491014,TEC15,TEC12
2813,mateodaza,iviangita,helping source cred every week,Token Engineering Commons,2021-03-26,praise,25.0,200.0,100.0,0.001653949912,1.846910736,25.07491014,TEC2,TEC14
2827,Laurenluz,GriffGreen,major milestone getting giveth io,TG,2021-03-26,te praise,50.0,100.0,100.0,0.001628715905,1.818732761,22.36749891,TEC5,TE8
2829,Laurenluz,GriffGreen,joining commons stack simulator sync sorry recording,TG,2021-03-17,cs ddev team,25.0,60.0,100.0,0.001066615363,1.191053822,22.36749891,TEC10,TE7
2836,Laurenluz,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,TG,2021-03-20,te praise,15.0,25.0,100.0,0.0007620654566,0.8509730932,22.36749891,TEC1,TEC12
2837,iviangita,markop,working transparency post sharing us tomorrow,Token Engineering Commons,2021-03-16,comms,50.0,200.0,200.0,0.002468850468,2.756883022,20.15775204,TEC10,TEC10
2839,iviangita,iviangita,continuing record calls,Token Engineering Commons,2021-03-26,praise,25.0,200.0,200.0,0.002074559797,2.316591773,20.15775204,TEC10,TEC10
2840,iviangita,iviangita,small tasks constantly everyone makes us look good work keep us moving forward easily,Token Engineering Commons,2021-03-19,praise,50.0,200.0,100.0,0.002048240584,2.287201985,20.15775204,TEC2,TEC15
2843,iviangita,GriffGreen,giving feed back ivy review feedback sessions always surface beneficial thoughts ideas improve,Commons Stack,2021-03-18,praise,25.0,200.0,100.0,0.001653949912,1.846910736,20.15775204,TEC1,TE6
2845,iviangita,iviangita,amazing content transparency article,Token Engineering Commons,2021-03-19,praise,25.0,200.0,100.0,0.001653949912,1.846910736,20.15775204,TEC1,TEC10
2846,iviangita,Vyvy-vi#5040,finding apostrophe issues praise bot,Token Engineering Commons,2021-03-26,praise,50.0,200.0,100.0,0.002048240584,2.287201985,20.15775204,TEC16,TEC14
2852,iviangita,JuankBell,bringing much value world amazing feel part community talented mindful people,Token Engineering Commons,2021-03-22,praise,15.0,200.0,100.0,0.001496233644,1.670794236,20.15775204,TEC15,TEC16
2855,iviangita,iviangita,work transparency wg,Token Engineering Commons,2021-03-26,praise,15.0,100.0,100.0,0.001076708966,1.202325011,20.15775204,TEC10,TEC10
2859,solsista,iviangita,hosting metaspace griff gave talk,Token Engineering Commons,2021-03-19,praise,15.0,200.0,200.0,0.001916843528,2.140475273,19.76290644,TEC1,TE6
2861,solsista,iviangita,moving forward lot progress 0mega wg onboarding session eduardo,Token Engineering Commons,2021-03-26,praise,25.0,100.0,200.0,0.001655035118,1.848122549,19.76290644,TEC6,TEC7
2865,solsista,Letty#5399,getting almost ready go community questionnaire omega,Token Engineering Commons,2021-03-26,praise,10.0,200.0,100.0,0.00141737551,1.582735986,19.76290644,TEC7,TE7
2868,solsista,iviangita,joining us weekly sync,Token Engineering Commons,2021-03-26,praise,15.0,100.0,100.0,0.001076708966,1.202325011,19.76290644,TEC1,TEC12
2870,solsista,JuankBell,bringing hope world,Token Engineering Commons,2021-03-25,praise,5.0,100.0,100.0,0.0009189926971,1.026208512,19.76290644,TEC2,TEC16
2871,solsista,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,TG,2021-03-19,commons stack,15.0,25.0,100.0,0.0007620654566,0.8509730932,19.76290644,TEC1,TE7
2883,durgadasji,Letty#5399,suggesting open justice blockchain integrations,Token Engineering Commons,2021-03-26,praise,50.0,100.0,100.0,0.001628715905,1.818732761,18.52996145,TEC2,TE6
2892,durgadasji,JessicaZartler,coming comms working group meeting today thank much continued support energy,TG,2021-03-16,te praise,25.0,50.0,100.0,0.001024662895,1.144206899,18.52996145,TEC1,TEC12
2893,durgadasji,JuankBell,bringing hope world,Token Engineering Commons,2021-03-25,praise,5.0,100.0,100.0,0.0009189926971,1.026208512,18.52996145,TEC2,TEC16
2899,cranders71,zeptimusQ,latest pq blog nice pice always coming,TG,2021-03-18,te praise,25.0,150.0,100.0,0.001444187573,1.612676123,16.17039619,TEC1,TEC1
2901,cranders71,JessicaZartler,sending tec gitcoin grant thank yous awesome craig thank,TG,2021-03-26,te praise,25.0,100.0,100.0,0.001234425234,1.378441511,16.17039619,TEC15,TEC15
2902,cranders71,iviangita,working hard tec realize dream always wanted happen,Token Engineering Commons,2021-03-26,praise,25.0,100.0,100.0,0.001234425234,1.378441511,16.17039619,TEC15,TEC16
2904,cranders71,markop,joining comms weekly call,Token Engineering Commons,2021-03-23,praise,15.0,100.0,100.0,0.001076708966,1.202325011,16.17039619,TEC1,TEC1
2906,cranders71,JessicaZartler,joining comms wg meeting today,TG,2021-03-23,te praise,15.0,60.0,100.0,0.0009088990941,1.014937322,16.17039619,TEC1,TEC12
2910,metaverde,JuankBell,sjdthree dysbulic becoming 1st generation gravitons alternative dispute resolution providers daos amazing number 17 thanks,Token Engineering Commons,2021-03-18,praise,45.0,100.0,100.0,0.001549857771,1.730674511,15.92345896,TEC2,TE17
2915,metaverde,zeptimusQ,praise quant week,TG,2021-03-15,te praise,25.0,100.0,100.0,0.001234425234,1.378441511,15.92345896,TEC16,TEC15
2925,Vyvy-vi#5040,JuankBell,contributions gravity person thank sorry forgive love honor,Token Engineering Commons,2021-03-24,praise,15.0,100.0,100.0,0.001076708966,1.202325011,13.9921228,TEC17,TEC17
2931,shawn_westrick,Santigs67,joining todays legal wg,Token Engineering Commons,2021-03-19,praise,15.0,70.0,100.0,0.000950851562,1.061784244,12.84505304,TEC4,TEC4
2932,shawn_westrick,Santigs67,joining legal wg session today,Token Engineering Commons,2021-03-26,praise,15.0,70.0,100.0,0.000950851562,1.061784244,12.84505304,TEC4,TEC4
2933,shawn_westrick,iviangita,joining tec community call https www youtube com watch v dhnrqaow3ic,Token Engineering Commons,2021-03-19,praise,15.0,60.0,100.0,0.0009088990941,1.014937322,12.84505304,TEC15,TEC12
2935,MerlinEgalite,JessicaZartler,contributions especially hard work simulator,Commons Stack,2021-03-26,praise,100.0,100.0,100.0,0.002417297247,2.699315259,12.20399164,TEC2,TE1
2940,MerlinEgalite,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,TG,2021-03-19,commons stack,15.0,25.0,100.0,0.0007620654566,0.8509730932,12.20399164,TEC1,TEC12
2943,Mount Manu#3530,markop,offering help zepti transparency wg recording calls,Token Engineering Commons,2021-03-18,stewards,50.0,100.0,100.0,0.001628715905,1.818732761,9.985078257,TEC10,TEC10
2945,Mount Manu#3530,GriffGreen,helping make swiss membership blog post awesome https medium com commonsstack join commons stacks trusted seed swiss association ed51a356cb6c,TG,2021-03-17,te praise,25.0,150.0,100.0,0.001444187573,1.612676123,9.985078257,TEC1,TE8
2946,Mount Manu#3530,Tam2140,getting together tec ama today everyone welcome,Token Engineering Commons,2021-03-17,praise,15.0,80.0,100.0,0.0009928040298,1.108631167,9.985078257,TEC15,TEC12
2949,freedumbs00,liviade,hacking gitbook legal sync,Telegram,2021-03-16,te praise,,,,0.0,1.6277939747327528,9.68973309,TEC4,TEC4
2955,freedumbs00,markop,helping commons swarm logo design,Telegram,2021-03-21,te praise,,,,0.0,1.6277939747327528,9.68973309,TEC5,TEC1
2962,freedumbs00,GriffGreen,setting awesome onboarding sesh ygg https www youtube com watch v hkpkh wbg8k,Token Engineering Commons,2021-03-13,commons swarm,,,,0.0,1.6277939747327528,9.68973309,TEC6,TEC6
2967,freedumbs00,iviangita,joining tec community call https www youtube com watch v dhnrqaow3ic,Token Engineering Commons,2021-03-19,praise,,,,0.0,1.6277939747327528,9.68973309,TEC15,TEC12
2970,freedumbs00,zeptimusQ,taking audit sprint,Token Engineering Commons,2021-03-22,praise,,,,0.0,1.6277939747327528,9.68973309,TEC4,TEC10
2971,freedumbs00,liviade,paul2 eduardovegap freedumbs00 joining ama call thanks much paul curiosity,Token Engineering Commons,2021-03-24,praise,,,,0.0,1.6277939747327528,9.68973309,TEC2,TEC12
2973,freedumbs00,vegayp,joining today hatch outreach ama call,Token Engineering Commons,2021-03-25,praise,,,,0.0,1.6277939747327528,9.68973309,TEC6,TEC12
2974,freedumbs00,JuankBell,bringing hope world,Token Engineering Commons,2021-03-25,praise,,,,0.0,1.6277939747327528,9.68973309,TEC2,TEC16
2976,freedumbs00,iviangita,taking transparency audit working groups,Token Engineering Commons,2021-03-26,praise,,,,0.0,1.6277939747327528,9.68973309,TEC10,TEC10
2985,GriffGreen,iviangita,helping vitor dashboard managing everything,Token Engineering Commons,2021-03-26,praise,100.0,100.0,100.0,0.002417297247,2.699315259,9.632016576,TEC1,TEC16
2987,GriffGreen,iviangita,juan learns much admires energy work enthusiasm important bringing low morale,Token Engineering Commons,2021-03-19,praise,15.0,300.0,100.0,0.001915758323,2.13926346,9.632016576,TEC16,TEC16
2996,GriffGreen,JuankBell,presenting metafest today,Token Engineering Commons,2021-03-18,praise,15.0,100.0,200.0,0.00149731885,1.672006049,9.632016576,TEC1,TEC15
3001,GriffGreen,zeptimusQ,praise quant week,TG,2021-03-15,te praise,25.0,100.0,100.0,0.001234425234,1.378441511,9.632016576,TEC16,TEC16
3002,GriffGreen,liviade,hacking gitbook legal sync,TG,2021-03-16,te praise,25.0,100.0,100.0,0.001234425234,1.378441511,9.632016576,TEC4,TEC2
