,To,From,Reason for dishing,Server,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,day_of_week,tag,Kmean tag
6403,Tonga2020,cranders71,valued input nice holiday cheer week onboarding wg sync,Telegram,te praise,0.0009126061659287595,0.011407577074109495,0.11407577074109496,0.4083021473399896,0.20453221896922094,0.2607696797096562,Saturday,TEC6,#2 cluster
6404,Tonga2020,freedumbs00,hatch params call,Telegram,te praise,0.0009725760224381435,0.006078600140238398,0.1620960037396906,0.36840223308424397,0.18454501576801102,0.27790557124537796,Wednesday,TEC3,#2 cluster
6405,Tonga2020,liviade,joining last soft gov call,Telegram,te praise,0.0009725760224381435,0.006078600140238398,0.1620960037396906,0.36840223308424397,0.18454501576801102,0.27790557124537796,Monday,TEC2,#2 cluster
6406,Tonga2020,JessicaZartler,communications wg call today amazing discussions feedback get clarity focus,Telegram,te praise,0.000524051413338053,0.006550642666725664,0.1746838044460177,0.3456214237929748,0.17313334548583276,0.29948673219511107,Tuesday,TEC1,#2 cluster
6407,zeptimusQ,Tonga2020,recordings mostly genuine,Telegram,te praise,0.003569324552685941,0.0014872185636191422,0.1487218563619142,0.5278591631905896,0.26442233210828764,0.053940105222903476,Saturday,TEC10,#2 cluster
6408,zeptimusQ,iviangita,subject matter experts efforts decentralized coordination,Telegram,te praise,0.0009727123473535937,0.0027019787426488715,0.2701978742648871,0.418492261169009,0.2096367882664262,0.09799838520967522,Sunday,TEC4,#2 cluster
6409,zeptimusQ,cranders71,valued input nice holiday cheer week onboarding wg sync,Telegram,te praise,0.00080167699141012,0.0100209623926265,0.16701603987710834,0.42669151768603164,0.21374407049551533,0.18172573255730803,Saturday,TEC6,#2 cluster
6410,zeptimusQ,liviade,joining book club last week,Telegram,te praise,0.002419191314145679,0.006047978285364197,0.10079963808940329,0.44730719973271077,0.224071155919732,0.21935483665864405,Monday,TEC2,#2 cluster
6411,zeptimusQ,freedumbs00,hatch params call,Telegram,te praise,0.00103184532843472,0.006449033302717001,0.17197422140578666,0.3908528633473202,0.19579128830337256,0.23390074831236887,Wednesday,TEC3,#2 cluster
6412,zeptimusQ,JessicaZartler,communications wg call today amazing discussions feedback get clarity focus,Telegram,te praise,0.0005586310685829724,0.006982888357287156,0.18621035619432413,0.3684273343884484,0.18455758983652515,0.25326320015483217,Tuesday,TEC1,#2 cluster
6413,zeptimusQ,GriffGreen,donating commons stack iteration gitcoin grant helping us raise 14 000 dai build future high functioning public goods focused economies,Telegram,commons stack,0.0012328541072209407,0.00770533817013088,0.12842230283551467,0.388540659434759,0.19463302795781073,0.27946581749456356,Wednesday,TEC2,#2 cluster
6414,zeptimusQ,liviade,joining last soft gov call,Telegram,te praise,0.0012328541072209407,0.00770533817013088,0.12842230283551467,0.388540659434759,0.19463302795781073,0.27946581749456356,Monday,TEC2,#2 cluster
6415,zeptimusQ,sembrestels,attending last week tech spec meeting,Telegram,te praise,0.0013184689521103289,0.008240430950689557,0.10987241267586075,0.38755583202452376,0.19413969483015306,0.2988731605666626,Monday,TEC5,#2 cluster
6416,zeptimusQ,Tonga2020,recordings mostly genuine,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC10,#6 cluster
6417,zeptimusQ,Tonga2020,recordings mostly genuine,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC10,#6 cluster
6418,zeptimusQ,Tonga2020,recordings mostly genuine,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC10,#6 cluster
6419,aminlatifi,iviangita,awesome accomplishments tec project,Telegram,te praise,0.0009040391179692896,0.016950733461924185,0.15067318632821497,0.5432017263299492,0.2721079356758607,0.01616237908608147,Sunday,TEC15,#2 cluster
6420,aminlatifi,freedumbs00,hardwork sponnet2 work towards commons miss guys,Telegram,swiss membership cstk token dapp,0.0017116464777184974,0.012837348582888732,0.14263720647654146,0.5411385981554809,0.2710744456670361,0.030600754640334286,Tuesday,TEC5,#2 cluster
6421,ygganderson,zeptimusQ,amazing work lab keeping recorded every week rock,Telegram,te praise,0.0017205118794141416,0.012903839095606063,0.14337598995117848,0.543941403003396,0.2724784644767296,0.025579791593675752,Saturday,TEC9,#2 cluster
6422,ygganderson,sembrestels,attending last week tech spec meeting,Telegram,te praise,0.0012726046813687256,0.007953779258554535,0.15907558517109072,0.4280622253070933,0.21443070377444176,0.1892051018074509,Monday,TEC5,#2 cluster
6423,ygganderson,GriffGreen,donating commons stack iteration gitcoin grant helping us raise 14 000 dai build future high functioning public goods focused economies,Telegram,commons stack,0.00136403416051237,0.008525213503202313,0.14208689172003855,0.42988276480798193,0.2153426730246802,0.20279842278358462,Wednesday,TEC2,#2 cluster
6424,ygganderson,Tonga2020,amazing tec lab offering,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC9,#6 cluster
6425,ygganderson,Tonga2020,amazing tec lab offering,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC9,#6 cluster
6426,ygganderson,Tonga2020,amazing tec lab offering,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC9,#6 cluster
6427,ygganderson,Tonga2020,amazing tec lab offering,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC9,#6 cluster
6428,fabiosmendes,markop,updating commons simulator ui closing issues github,Telegram,cs ddev team,0.001911645301852609,0.009558226509263046,0.1593037751543841,0.5194643275691917,0.2602170776486417,0.04954494781666677,Wednesday,TEC5,#2 cluster
6429,fabiosmendes,GriffGreen,help reaching awesome milestone going release simulator donors gitcoin grant tonight everything merged master starting look dreamy https sim commonsstack org,Telegram,cs ddev team,0.0016740167468455376,0.007323823267449229,0.17437674446307683,0.4718129481670741,0.2363469059275129,0.10846556142804147,Wednesday,TEC2,#2 cluster
6430,fabiosmendes,GriffGreen,joining merge master party happening right push puppy finish line,Telegram,cs ddev team,0.0016788577961146358,0.006995240817144316,0.16322228573336736,0.4550932117276836,0.2279714300471961,0.14503897387849382,Wednesday,TEC3,#2 cluster
6431,fabiosmendes,iviangita,hitting first milestone commons simulator,Telegram,te praise,0.001903254805560801,0.007930228356503338,0.132170472608389,0.46209315124581773,0.2314779341416511,0.16442495884207806,Sunday,TEC5,#2 cluster
6432,fabiosmendes,GriffGreen,joining commons stack simulator sync continuing push project finish line,Telegram,cs ddev team,0.0014004990546938759,0.008753119091836724,0.14588531819727873,0.4413748740109421,0.22109945537803266,0.18148673426721584,Wednesday,TEC5,#2 cluster
6433,fabiosmendes,GriffGreen,joining commons stack simulator sync yesterday continuing push project finish line,Telegram,cs ddev team,0.0014004990546938759,0.008753119091836724,0.14588531819727873,0.4413748740109421,0.22109945537803266,0.18148673426721584,Wednesday,TEC5,#2 cluster
6434,MerlinEgalite,markop,joining dev team bringing attention detail ui making designer happy,Telegram,cs ddev team,0.0018239444335343272,0.009119722167671637,0.15199536946119396,0.49563277652567966,0.2482790556531831,0.09314913175873736,Wednesday,TEC5,#2 cluster
6435,MerlinEgalite,GriffGreen,help reaching awesome milestone going release simulator donors gitcoin grant tonight everything merged master starting look dreamy https sim commonsstack org,Telegram,cs ddev team,0.0016766997769775366,0.0073355615242767245,0.1746562267684934,0.4725691463108411,0.2367257109014794,0.10703665471793188,Wednesday,TEC2,#2 cluster
6436,MerlinEgalite,GriffGreen,joining merge master party happening right push puppy finish line,Telegram,cs ddev team,0.0016824578357533745,0.007010240982305728,0.16357228958713363,0.45606908568516363,0.22846027799284654,0.14320564791679702,Wednesday,TEC3,#2 cluster
6437,MerlinEgalite,iviangita,hitting first milestone commons simulator,Telegram,te praise,0.0019078828532097024,0.007949511888373761,0.13249186480622935,0.4632167995959746,0.23204080722924125,0.16239313362697136,Sunday,TEC5,#2 cluster
6438,MerlinEgalite,GriffGreen,joining commons stack simulator sync continuing push project finish line,Telegram,cs ddev team,0.0014042589040718478,0.008776618150449049,0.1462769691741508,0.4425598109374902,0.2216930299663102,0.17928931286752775,Wednesday,TEC5,#2 cluster
6439,MerlinEgalite,GriffGreen,donating commons stack iteration gitcoin grant helping us raise 14 000 dai build future high functioning public goods focused economies,Telegram,commons stack,0.0014042589040718478,0.008776618150449049,0.1462769691741508,0.4425598109374902,0.2216930299663102,0.17928931286752775,Wednesday,TEC2,#2 cluster
6440,MerlinEgalite,GriffGreen,joining commons stack simulator sync yesterday continuing push project finish line,Telegram,cs ddev team,0.0014042589040718478,0.008776618150449049,0.1462769691741508,0.4425598109374902,0.2216930299663102,0.17928931286752775,Wednesday,TEC5,#2 cluster
6441,MerlinEgalite,GriffGreen,joining commons stack simulator sync sooooo close issues tackle,Telegram,cs ddev team,0.0014042589040718478,0.008776618150449049,0.1462769691741508,0.4425598109374902,0.2216930299663102,0.17928931286752775,Wednesday,TEC5,#2 cluster
6442,sgonzt,GriffGreen,taking care simulation backend,Telegram,cs ddev team,0.0016914305167407711,0.012685728875555784,0.14095254306173094,0.534747303617584,0.2678728321989512,0.04205016172943726,Wednesday,TEC14,#2 cluster
6443,sgonzt,GriffGreen,help reaching awesome milestone going release simulator donors gitcoin grant tonight everything merged master starting look dreamy https sim commonsstack org,Telegram,cs ddev team,0.0018448371574916488,0.008071162564025966,0.15373642979097074,0.48082588409905364,0.24086178746089187,0.1146598989275662,Wednesday,TEC2,#2 cluster
6444,sgonzt,GriffGreen,joining merge master party happening right push puppy finish line,Telegram,cs ddev team,0.001688845046909191,0.00703685436212163,0.1641932684495047,0.4578004869066432,0.2293275948463494,0.13995295038847186,Wednesday,TEC3,#2 cluster
6445,sgonzt,iviangita,hitting first milestone commons simulator,Telegram,te praise,0.0019161004961750798,0.007983752067396167,0.13306253445660277,0.4652119694085449,0.23304025460306713,0.15878538896821384,Sunday,TEC5,#2 cluster
6446,sgonzt,GriffGreen,joining commons stack simulator sync yesterday continuing push project finish line,Telegram,cs ddev team,0.0014109396377591005,0.00881837273599438,0.14697287893323965,0.4446652803982721,0.22274773012824653,0.17538479816648822,Wednesday,TEC5,#2 cluster
6447,sgonzt,geleeroyale,taking care simulation backend,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Wednesday,TEC14,#6 cluster
6448,mateodaza,iviangita,helping juan community building colombia inviting giveth,Telegram,te praise,0.0015884984634963065,0.010589989756642045,0.1764998292773674,0.5236140605519455,0.2622958180396944,0.02541180391085437,Sunday,TEC15,#2 cluster
6449,mateodaza,Tonga2020,overall presence stability mind work gravity,Telegram,te praise,0.0020414021205790956,0.0072907218592110565,0.1822680464802764,0.5152860632311537,0.2581240451641205,0.034989721144659154,Saturday,TEC17,#2 cluster
6450,mateodaza,iviangita,joining cagatio event last thursday,Telegram,te praise,0.0014397200367569116,0.005998833486487132,0.19996111621623774,0.45134686955231096,0.22609476178171076,0.11515869892649648,Sunday,TEC1,#2 cluster
6451,mateodaza,freedumbs00,hatch params call,Telegram,te praise,0.0011595065752292274,0.007246916095182672,0.1932510958715379,0.43920968822514767,0.2200148412793094,0.1391179519535932,Wednesday,TEC3,#2 cluster
6452,mateodaza,GriffGreen,donating commons stack iteration gitcoin grant helping us raise 14 000 dai build future high functioning public goods focused economies,Telegram,commons stack,0.0014195989511819624,0.008872493444887266,0.1478748907481211,0.44739430999541974,0.22411479244458699,0.1703239144158028,Wednesday,TEC2,#2 cluster
6453,mateodaza,liviade,joining last soft gov call,Telegram,te praise,0.0010332960790305876,0.006458100493941173,0.21527001646470578,0.43523807936131315,0.21802532941110125,0.12397517818990808,Monday,TEC2,#2 cluster
6454,mateodaza,JessicaZartler,communications wg call today amazing discussions feedback get clarity focus,Telegram,te praise,0.0006342413585427441,0.007928016981784303,0.2114137861809147,0.4182936936886541,0.20953731915450463,0.15219294263559954,Tuesday,TEC1,#2 cluster
