,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,tags
2081,GriffGreen,iviangita,for the hatcher outreach progress,Token Engineering Commons,2021-04-02,🙏praise,,100.0,100.0,0.001436335405,1.651785716,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC6
2082,GriffGreen,iviangita,for the edits they provided for the TEC newsletter,Token Engineering Commons,2021-04-02,🙏praise,,100.0,100.0,0.001436335405,1.651785716,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC15
2083,GriffGreen,iviangita,because new people are coming and this is possible because of the stewards amazing work,Token Engineering Commons,2021-04-02,🙏praise,,100.0,100.0,0.001436335405,1.651785716,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC8
2084,GriffGreen,iviangita,for joining the TEC Weekly Sync 🙏🏼 https://www.youtube.com/watch?v=WG5j9aC8mWg,Token Engineering Commons,2021-04-02,🙏praise,,40.0,50.0,0.0006458506648,0.7427282645,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC15
2085,GriffGreen,Santigs67,for attending this week Legal WG,Token Engineering Commons,2021-04-02,🏛legal,,100.0,50.0,0.001079752892,1.241715826,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,legal,Token Engineering Commons:legal,TEC4
2086,GriffGreen,shawn_westrick,for introducing me to gravity. !praise and for showing me 1Hive.,Token Engineering Commons,2021-04-02,🙏praise,,100.0,100.0,0.001436335405,1.651785716,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC16
2087,GriffGreen,Tam2140,to for mission vision value tokenlog waterfall Griff's land in S. America sprint planning session,Token Engineering Commons,2021-04-02,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC5
2088,GriffGreen,GriffGreen,for all the DANK memes during the meme party!!,Token Engineering Commons,2021-04-02,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC12
2089,GriffGreen,Tam2140,"for this beautiful blog post, a perfect Saturday morning read. https://medium.com/commonsstack/the-magic-behind-the-commons-simulator-part-1-game-flow-8fa2bed8437b",Commons Stack,2021-04-03,🙌praise,,100.0,100.0,0.001436335405,1.651785716,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Commons Stack:praise,TEC1
2090,GriffGreen,JuankBell,for every interaction we have had in this past weeks. Thanks for your presence and support.,Token Engineering Commons,2021-04-05,🙏praise,,100.0,80.0,0.0012937024,1.48775776,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC4
2091,GriffGreen,knobsDAO,for taking care of part of the TS process during my technical downtime. And for rocking it with the AMA.,Commons Stack,2021-04-05,🙌praise,,100.0,100.0,0.001436335405,1.651785716,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Commons Stack:praise,TEC14
2092,GriffGreen,zeptimusQ,for joining common swarm with an awesome energy⚡,Token Engineering Commons,2021-04-05,🙏praise,,50.0,50.0,0.0007181677027,0.8258928581,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC5
2093,GriffGreen,zeptimusQ,for joining the Comms call 🤭,Token Engineering Commons,2021-04-06,🙏praise,,50.0,50.0,0.0007181677027,0.8258928581,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC1
2094,GriffGreen,zeptimusQ,for joining soft gov and sharing his inputs on MVV ✨,Token Engineering Commons,2021-04-06,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC2
2095,GriffGreen,zeptimusQ,for sharing TEC members doc with me,Token Engineering Commons,2021-04-07,🙏praise,,100.0,100.0,0.001436335405,1.651785716,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC15
2096,GriffGreen,zeptimusQ,for joining the stewards meeting ⚡,Token Engineering Commons,2021-04-07,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC8
2097,GriffGreen,zeptimusQ,for joining Hatchers outreach weekly sync 😄,Token Engineering Commons,2021-04-07,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC6
2098,GriffGreen,iviangita,for participating in the MVV and submitting proposals and commenting,Token Engineering Commons,2021-04-09,🙏praise,,100.0,100.0,0.001436335405,1.651785716,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC2
2099,GriffGreen,iviangita,"for leading the Soft Gov call this week and holding space for Livia to take a few days off, for being amazing and doing everything with us, for being an inspiration every day, for being Griff and inspiring everyone, for unblocking the blockers, for giving shape to the How to Become A Hatcher piece, for helping out when Jake cannot be there, for all the support he gives to Mount Manu, and for leading Soft Gov this week",Token Engineering Commons,2021-04-09,🙏praise,,100.0,200.0,0.002149500432,2.471925496,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC2
2100,GriffGreen,iviangita,for helping in the Gravity survey,Token Engineering Commons,2021-04-09,🙏praise,,100.0,100.0,0.001436335405,1.651785716,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC17
2101,GriffGreen,iviangita,for leading awesome calls with Params and working on the dashboard,Token Engineering Commons,2021-04-09,🙏praise,,100.0,100.0,0.001436335405,1.651785716,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC3
2102,GriffGreen,iviangita,for being there in the community for Sem,Token Engineering Commons,2021-04-09,🙏praise,,100.0,80.0,0.0012937024,1.48775776,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC15
2103,GriffGreen,iviangita,for their contributions in the SWAT team,Token Engineering Commons,2021-04-09,🙏praise,,80.0,100.0,0.00129170133,1.485456529,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC14
2104,GriffGreen,iviangita,for attending the verification party,Token Engineering Commons,2021-04-09,🙏praise,,80.0,100.0,0.00129170133,1.485456529,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC4
2105,GriffGreen,iviangita,for stewarding the Commons Stack through the bear market,Token Engineering Commons,2021-04-09,🙏praise,,200.0,200.0,0.002872670811,3.303571432,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC5
2106,GriffGreen,iviangita,for joining the TEC Community Call 🙌 https://www.youtube.com/watch?v=ehhAVtQhLAs,Token Engineering Commons,2021-04-09,🙏praise,,50.0,50.0,0.0007181677027,0.8258928581,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC15
2107,GriffGreen,iviangita,for always making time for Legal calls,Token Engineering Commons,2021-04-09,🙏praise,,60.0,80.0,0.001004434248,1.155099386,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC4
2108,GriffGreen,iviangita,for attending the Legal weekly sync,Token Engineering Commons,2021-04-09,🙏praise,,60.0,50.0,0.0007904847406,0.9090574516,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC4
2109,GriffGreen,zeptimusQ,for teaching how to create GIFT memes,Token Engineering Commons,2021-04-09,🙏praise,,60.0,100.0,0.001147067254,1.319127342,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC12
2110,Suga#8514,markop,a short and sweet and very efficient TEC onboarding call.,Telegram,2021-04-09,TE Praise,,20.0,30.0,0.0003585835837,0.4123711213,9.542802011,Suga#8514,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,TEC15
2111,Suga#8514,Tam2140,for taking on Onboarding with such enthusiasm 🙏🏼,Token Engineering Commons,2021-03-29,🥚incubator,,100.0,75.0,0.001258044149,1.446750771,9.542802011,Suga#8514,-,Juank,Ivy,#15 Apr 9,,,,incubator,Token Engineering Commons:incubator,TEC6
2112,Suga#8514,liviade,"@santigs, @Juankbell, @mateodaza, @griff, @natesuits, @chuygarcia92🐝,@Zeptimus, @Tam2140, @durgadas, @Suga, for joining soft gov yesterday 💛",Token Engineering Commons,2021-03-31,🙏praise,,60.0,50.0,0.0007904847406,0.9090574516,9.542802011,Suga#8514,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC2
2113,Suga#8514,Krisjones,for joining us on the Commons Stack server!,Commons Stack,2021-04-05,🙌praise,,40.0,40.0,0.0005745341621,0.6607142865,9.542802011,Suga#8514,-,Juank,Ivy,#15 Apr 9,,,,praise,Commons Stack:praise,TEC5
2114,Suga#8514,zeptimusQ,for joining soft gov and sharing his inputs on MVV ✨,Token Engineering Commons,2021-04-06,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,9.542802011,Suga#8514,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC2
2115,Suga#8514,iviangita,"for jumping in and helping with the onboarding process and all her insights, for her future role in TEC, for the onboarding meeting with Eduardo, because she will have a meeting with Jake, and for reaching out to Jess",Token Engineering Commons,2021-04-09,🙏praise,,100.0,100.0,0.001436335405,1.651785716,9.542802011,Suga#8514,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC15
2116,Suga#8514,iviangita,for showing up in the AMA,Token Engineering Commons,2021-04-09,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,9.542802011,Suga#8514,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC8
2117,Suga#8514,iviangita,for joining the TEC Community Call 🙌 https://www.youtube.com/watch?v=ehhAVtQhLAs,Token Engineering Commons,2021-04-09,🙏praise,,50.0,50.0,0.0007181677027,0.8258928581,9.542802011,Suga#8514,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC15
2118,Suga#8514,Krisjones,for diving into praise - sorry I hadn't added the role in this server yet - the bot should listen to you now!,Commons Stack,2021-04-09,🙌praise,,100.0,100.0,0.001436335405,1.651785716,9.542802011,Suga#8514,-,Juank,Ivy,#15 Apr 9,,,,praise,Commons Stack:praise,TEC16
2119,owocki,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-27,Commons Stack,,20.0,25.0,0.0003229253324,0.3713641322,8.470867219,owocki,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,TEC15
2120,owocki,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-03,TE Praise,,20.0,15.0,0.0002516088297,0.2893501542,8.470867219,owocki,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,TEC15
2121,owocki,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-09,TE Praise,,20.0,25.0,0.0003229253324,0.3713641322,8.470867219,owocki,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,TEC15
2122,owocki,jeffemmett,to for his tireless work making gitcoin grants a safe place for web3 public goods funding using Token Engineering!,Commons Stack,2021-04-05,🙌praise,,400.0,300.0,0.005032176595,5.787003084,8.470867219,owocki,-,Juank,Ivy,#15 Apr 9,,,,praise,Commons Stack:praise,TEC17
2123,owocki,JessicaZartler,for supporting the Gitcoin cadCAD model TE academy research group!,Commons Stack,2021-04-05,🙌praise,,100.0,100.0,0.001436335405,1.651785716,8.470867219,owocki,-,Juank,Ivy,#15 Apr 9,,,,praise,Commons Stack:praise,TEC12
2124,akrtws ,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-27,Commons Stack,,20.0,15.0,0.0002516088297,0.2893501542,8.229427747,akrtws,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,TEC15
2125,akrtws ,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-27,Commons Stack,,20.0,15.0,0.0002516088297,0.2893501542,8.229427747,akrtws,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,TEC15
2126,akrtws ,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-03-27,TE Praise,,20.0,25.0,0.0003229253324,0.3713641322,8.229427747,akrtws,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,TEC15
2127,akrtws ,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-02,Commons Stack,,20.0,15.0,0.0002516088297,0.2893501542,8.229427747,akrtws,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,TEC15
2128,akrtws ,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-03,TE Praise,,20.0,25.0,0.0003229253324,0.3713641322,8.229427747,akrtws,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,TEC15
2129,akrtws ,JessicaZartler,wrapping the first TE Academy research group on the Gitcoin cadCAD model!!,Telegram,2021-04-05,Commons Stack,,500.0,300.0,0.005755346974,6.61864902,8.229427747,akrtws,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,TEC13
2130,liviade,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-03-27,TE Praise,,20.0,15.0,0.0002516088297,0.2893501542,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,TEC15
2131,liviade,chuygarcia92,an amazing and very inspiring soft-gov weekly sync,Telegram,2021-03-30,TE Praise,,100.0,100.0,0.001436335405,1.651785716,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,TEC7
2132,liviade,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-09,TE Praise,,20.0,25.0,0.0003229253324,0.3713641322,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,TEC15
2133,liviade,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-04-09,TE Praise,,40.0,40.0,0.0005745341621,0.6607142865,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,TEC5
2134,liviade,iviangita,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 🙏,Token Engineering Commons,2021-03-27,🙏praise,,40.0,40.0,0.0005745341621,0.6607142865,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC15
2135,liviade,Suga#8514,and for guiding me in my introduction to the TEC.,Token Engineering Commons,2021-03-29,🥚incubator,,100.0,100.0,0.001436335405,1.651785716,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,incubator,Token Engineering Commons:incubator,TEC15
2136,liviade,iviangita,for joining the Transparency WG weekly sync,Token Engineering Commons,2021-03-29,🙏praise,,60.0,50.0,0.0007904847406,0.9090574516,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC10
2137,liviade,markop,to for attending the Comms Weekly call.,Token Engineering Commons,2021-03-30,🙏praise,,40.0,50.0,0.0006458506648,0.7427282645,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC1
2138,liviade,solsista,"to for joining the WG 0Mega, finalizing the community survey",Token Engineering Commons,2021-03-31,🙏praise,,100.0,80.0,0.0012937024,1.48775776,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC15
2139,liviade,solsista,"to for taking the lead to create a shareable typeform link, with all info to get TEs involved",Token Engineering Commons,2021-03-31,🙏praise,,100.0,100.0,0.001436335405,1.651785716,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC9
2140,liviade,liviade,"@chuygarcia92🐝, @ddan, for joining the AMA call :D",Token Engineering Commons,2021-03-31,🙏praise,,60.0,50.0,0.0007904847406,0.9090574516,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC17
2141,liviade,zeptimusQ,for leading soft gov yesterday🙋‍♂️ 🥰,Token Engineering Commons,2021-03-31,🙏praise,,100.0,100.0,0.001436335405,1.651785716,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC2
2142,liviade,liviade,"@Zeptimus, @griff, for submitting MVV proposals to Tokenlog!",Token Engineering Commons,2021-03-31,🙏praise,,100.0,100.0,0.001436335405,1.651785716,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,TEC12
